NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,NAG,NAU,Dir,Conf,Schoenflies symbol,CSM,RMS
deca_Ag_07_Au_06_config_391,-12363.3948,-12365.06562,0.99758,0.20142,6,7,-1.05706154,-0.08131243,-2.37948462,-0.18303728,-16.518617,-1.270663,34,2.8149705,12,2.8452137,0.3529,16,2.790844,0.4706,6,2.8188229,0.1765,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_391,NO,NA,NA
deca_Ag_07_Au_06_config_392,-12363.496,-12365.42118,0.99545,0.18251,6,7,-1.15826154,-0.08909704,-2.73504462,-0.21038805,-16.874181,-1.298014,34,2.808388,10,2.8475766,0.2941,20,2.7927155,0.5882,4,2.7887778,0.1176,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_392,NO,NA,NA
deca_Ag_07_Au_06_config_393,-12363.1453,-12365.0599,0.99758,0.2014,6,7,-0.80756154,-0.06212012,-2.37376462,-0.18259728,-16.512899,-1.270223,34,2.8133123,12,2.8377416,0.3529,17,2.8075607,0.5,5,2.7742386,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_393,NO,NA,NA
deca_Ag_07_Au_06_config_394,-12363.445,-12365.42263,0.99782,0.20469,6,7,-1.10726154,-0.08517396,-2.73649462,-0.21049959,-16.875629,-1.298125,33,2.8009453,10,2.7964821,0.303,20,2.7971928,0.6061,3,2.840847,0.0909,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_394,NO,NA,NA
deca_Ag_07_Au_06_config_395,-12363.2546,-12365.36861,0.99455,0.17708,6,7,-0.91686154,-0.07052781,-2.68247462,-0.2063442,-16.821605,-1.29397,34,2.8080931,10,2.8208003,0.2941,20,2.8033371,0.5882,4,2.8001099,0.1176,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_395,NO,NA,NA
deca_Ag_07_Au_06_config_396,-12363.3424,-12365.03366,0.99522,0.18104,6,7,-1.00466154,-0.07728166,-2.34752462,-0.18057882,-16.486655,-1.268204,34,2.8190496,10,2.8110046,0.2941,19,2.820353,0.5588,5,2.8301854,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_396,NO,NA,NA
deca_Ag_07_Au_06_config_397,-12363.43555,-12365.23437,1.00007,0.04269,6,7,-1.09781154,-0.08444704,-2.54823462,-0.19601805,-16.687373,-1.283644,35,2.8278778,11,2.8384895,0.3143,19,2.8120937,0.5429,5,2.864512,0.1429,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_397,NO,NA,NA
deca_Ag_07_Au_06_config_398,-12363.6138,-12364.49284,0.9962,0.10143,6,7,-1.27606154,-0.09815858,-1.80670462,-0.13897728,-15.945838,-1.226603,34,2.8450911,8,2.9477832,0.2353,24,2.8142121,0.7059,2,2.8048747,0.0588,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_398,Cs,0.4362,0.0660
deca_Ag_07_Au_06_config_399,-12363.2069,-12365.07567,0.99476,0.17828,6,7,-0.86916154,-0.06685858,-2.38953462,-0.18381036,-16.52867,-1.271436,34,2.8153572,12,2.845741,0.3529,17,2.8050878,0.5,5,2.7773514,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_399,NO,NA,NA
deca_Ag_07_Au_06_config_400,-12363.6122,-12365.35559,0.99284,0.16887,6,7,-1.27446154,-0.0980355,-2.66945462,-0.20534266,-16.808592,-1.292969,36,2.8300014,12,2.8497095,0.3333,19,2.8017251,0.5278,5,2.8901544,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_400,NO,NA,NA
deca_Ag_07_Au_06_config_401,-12363.7207,-12365.02106,0.9939,0.17365,6,7,-1.38296154,-0.10638166,-2.33492462,-0.17960959,-16.474058,-1.267235,37,2.8587813,13,2.8741112,0.3514,20,2.8531108,0.5405,4,2.8373137,0.1081,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_401,NO,NA,NA
deca_Ag_07_Au_06_config_402,-12363.4749,-12364.03436,0.99794,0.20614,6,7,-1.13716154,-0.08747396,-1.34822462,-0.10370959,-15.487358,-1.191335,37,2.8488464,12,2.8446963,0.3243,20,2.8203514,0.5405,5,2.9727864,0.1351,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_402,NO,NA,NA
deca_Ag_07_Au_06_config_403,-12363.8236,-12365.57194,0.99633,0.18897,6,7,-1.48586154,-0.11429704,-2.88580462,-0.22198497,-17.02494,-1.309611,34,2.8239207,11,2.8760817,0.3235,20,2.7872329,0.5882,3,2.877249,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_403,NO,NA,NA
deca_Ag_07_Au_06_config_404,-12363.6025,-12365.17636,0.99455,0.17709,6,7,-1.26476154,-0.09728935,-2.49022462,-0.19155574,-16.629364,-1.279182,34,2.8227441,12,2.8635232,0.3529,17,2.784822,0.5,5,2.8538084,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_404,NO,NA,NA
deca_Ag_07_Au_06_config_405,-12363.8847,-12364.74823,0.99715,0.19662,6,7,-1.54696154,-0.11899704,-2.06209462,-0.15862266,-16.201234,-1.246249,35,2.8353245,12,2.8485734,0.3429,20,2.8209789,0.5714,3,2.877965,0.0857,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_405,NO,NA,NA
deca_Ag_07_Au_06_config_406,-12358.07037,-12363.87087,1.54669,0.2988,6,7,4.26736846,0.32825911,-1.18473462,-0.09113343,-15.32387,-1.178759,37,2.8439467,14,2.8419669,0.3784,16,2.7991278,0.4324,7,2.9503486,0.1892,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_406,NO,NA,NA
deca_Ag_07_Au_06_config_407,-12363.7534,-12365.39023,0.99024,0.15954,6,7,-1.41566154,-0.10889704,-2.70409462,-0.20800728,-16.843225,-1.295633,34,2.8171794,11,2.8668783,0.3235,20,2.7880464,0.5882,3,2.829169,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_407,NO,NA,NA
deca_Ag_07_Au_06_config_408,-12362.4463,-12365.09871,0.99993,0.1797,6,7,-0.10856154,-0.00835089,-2.41257462,-0.18558266,-16.551714,-1.273209,36,2.8337855,13,2.8454092,0.3611,16,2.8102112,0.4444,7,2.8660848,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_408,NO,NA,NA
deca_Ag_07_Au_06_config_409,-12363.7726,-12365.25393,0.99781,0.20441,6,7,-1.43486154,-0.11037396,-2.56779462,-0.19752266,-16.706926,-1.285148,36,2.8339431,10,2.8521657,0.2778,21,2.7967765,0.5833,5,2.9535949,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_409,NO,NA,NA
deca_Ag_07_Au_06_config_410,-12363.8337,-12365.44504,0.9919,0.16515,6,7,-1.49596154,-0.11507396,-2.75890462,-0.21222343,-16.898041,-1.299849,36,2.8317366,11,2.8570776,0.3056,20,2.8118296,0.5556,5,2.8556156,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_410,NO,NA,NA
deca_Ag_07_Au_06_config_411,-12364.0066,-12365.45006,0.99447,0.17668,6,7,-1.66886154,-0.12837396,-2.76392462,-0.21260959,-16.903056,-1.300235,34,2.8173962,11,2.8710637,0.3235,20,2.7779927,0.5882,3,2.8832958,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_411,NO,NA,NA
deca_Ag_07_Au_06_config_412,-12363.5662,-12364.17237,0.99543,0.18235,6,7,-1.22846154,-0.09449704,-1.48623462,-0.11432574,-15.625369,-1.201951,35,2.840142,12,2.8876426,0.3429,20,2.7918699,0.5714,3,2.9719551,0.0857,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_412,C2v,0.1999,0.0447
deca_Ag_07_Au_06_config_413,-12363.9049,-12365.23884,0.99761,0.20183,6,7,-1.56716154,-0.12055089,-2.55270462,-0.19636189,-16.691839,-1.283988,36,2.8369982,10,2.895493,0.2778,22,2.802516,0.6111,4,2.8804171,0.1111,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_413,NO,NA,NA
deca_Ag_07_Au_06_config_414,-12364.0188,-12365.04377,0.99607,0.18689,6,7,-1.68106154,-0.12931243,-2.35763462,-0.18135651,-16.49677,-1.268982,32,2.8008912,9,2.7846901,0.2813,22,2.8037033,0.6875,1,2.8848295,0.0313,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_414,NO,NA,NA
deca_Ag_08_Au_05_config_301,-12456.3227,-12457.36697,0.99728,0.19795,5,8,-0.72058462,-0.05542959,-1.40176385,-0.10782799,-16.396967,-1.261305,34,2.8375728,9,2.9301875,0.2647,20,2.7829108,0.5882,5,2.8895168,0.1471,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_301,NO,NA,NA
deca_Ag_08_Au_05_config_302,-12456.46304,-12458.53499,1.00068,1.6221,5,8,-0.86092462,-0.06622497,-2.56978385,-0.19767568,-17.564988,-1.351153,36,2.8347754,12,2.820751,0.3333,21,2.8326094,0.5833,3,2.9060421,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_302,NO,NA,NA
deca_Ag_08_Au_05_config_303,-12456.5126,-12456.81527,0.99644,0.16552,5,8,-0.91048462,-0.07003728,-0.85006385,-0.06538953,-15.845269,-1.218867,37,2.8452117,10,2.8639245,0.2703,20,2.7939925,0.5405,7,2.9648201,0.1892,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_303,C2v,0.0210,0.0145
deca_Ag_08_Au_05_config_304,-12456.5766,-12457.09546,0.98911,0.15623,5,8,-0.97448462,-0.07496036,-1.13025385,-0.0869426,-16.125463,-1.24042,37,2.8499382,9,2.8627827,0.2432,22,2.8069494,0.5946,6,2.9883003,0.1622,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_304,C2,0.0000,0.0004
deca_Ag_08_Au_05_config_305,-12456.5537,-12457.53046,0.99785,0.20474,5,8,-0.95158462,-0.07319882,-1.56525385,-0.12040414,-16.560459,-1.273881,36,2.8570111,10,2.9438701,0.2778,21,2.7938797,0.5833,5,2.9484465,0.1389,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_305,NO,NA,NA
deca_Ag_08_Au_05_config_306,-12457.4759,-12457.47646,0.9954,0.18207,5,8,-1.87378462,-0.14413728,-1.51125385,-0.1162503,-16.506458,-1.269728,38,2.8664351,13,2.8834176,0.3421,18,2.8388464,0.4737,7,2.9058368,0.1842,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_306,NO,NA,NA
deca_Ag_08_Au_05_config_307,-12455.9197,-12457.77,0.99887,0.22422,5,8,-0.31758462,-0.02442959,-1.80479385,-0.1388303,-16.799998,-1.292308,37,2.8520691,15,2.8808715,0.4054,19,2.8369427,0.5135,3,2.8038661,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_307,Cs,0.8790,0.0938
deca_Ag_08_Au_05_config_308,-12456.1307,-12458.03748,0.99604,0.18671,5,8,-0.52858462,-0.04066036,-2.07227385,-0.15940568,-17.067482,-1.312883,35,2.8304808,12,2.8510056,0.3429,18,2.8161125,0.5143,5,2.8329444,0.1429,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_308,NO,NA,NA
deca_Ag_08_Au_05_config_309,-12456.3772,-12458.1203,0.99632,0.18881,5,8,-0.77508462,-0.05962189,-2.15509385,-0.16577645,-17.150297,-1.319254,36,2.8413241,13,2.8363509,0.3611,18,2.8526008,0.5,5,2.8136597,0.1389,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_309,NO,NA,NA
deca_Ag_08_Au_05_config_310,-12456.3566,-12458.3839,0.99622,0.18809,5,8,-0.75448462,-0.05803728,-2.41869385,-0.18605337,-17.413901,-1.339531,34,2.8064415,15,2.8241174,0.4412,14,2.7835789,0.4118,5,2.8174279,0.1471,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_310,C2v,0.4981,0.0706
deca_Ag_08_Au_05_config_311,-12456.21329,-12458.37489,1.00035,1.47431,5,8,-0.61117462,-0.04701343,-2.40968385,-0.1853603,-17.404894,-1.338838,36,2.837194,12,2.852309,0.3333,21,2.8224976,0.5833,3,2.8796113,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_311,NO,NA,NA
deca_Ag_08_Au_05_config_312,-12456.5075,-12457.25082,0.99829,0.21172,5,8,-0.90538462,-0.06964497,-1.28561385,-0.09889337,-16.28082,-1.252371,36,2.8564332,11,2.9162085,0.3056,20,2.803761,0.5556,5,2.9356146,0.1389,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_312,NO,NA,NA
deca_Ag_08_Au_05_config_313,-12456.4353,-12458.52478,0.99422,0.17526,5,8,-0.83318462,-0.06409112,-2.55957385,-0.1968903,-17.554776,-1.350367,37,2.8447609,15,2.8521142,0.4054,19,2.8525066,0.5135,3,2.7589405,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_313,NO,NA,NA
deca_Ag_08_Au_05_config_314,-12456.1812,-12457.83316,0.99729,0.19805,5,8,-0.57908462,-0.04454497,-1.86795385,-0.14368876,-16.863159,-1.297166,33,2.8141735,11,2.8371532,0.3333,20,2.8034067,0.6061,2,2.7954538,0.0606,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_314,NO,NA,NA
deca_Ag_08_Au_05_config_315,-12456.2553,-12458.05615,0.99603,0.18656,5,8,-0.65318462,-0.05024497,-2.09094385,-0.16084183,-17.086147,-1.314319,34,2.8183577,11,2.8120816,0.3235,20,2.8235908,0.5882,3,2.8064854,0.0882,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_315,NO,NA,NA
deca_Ag_08_Au_05_config_316,-12456.4134,-12457.01963,0.99797,0.18437,5,8,-0.81128462,-0.06240651,-1.05442385,-0.08110953,-16.049632,-1.234587,37,2.866111,11,2.9588366,0.2973,21,2.7922833,0.5676,5,2.9721894,0.1351,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_316,NO,NA,NA
deca_Ag_08_Au_05_config_317,-12456.41411,-12458.41595,1.01986,1.54032,5,8,-0.81199462,-0.06246112,-2.45074385,-0.18851876,-17.445954,-1.341996,34,2.8104591,12,2.8081474,0.3529,19,2.8033669,0.5588,3,2.8646212,0.0882,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_317,NO,NA,NA
deca_Ag_08_Au_05_config_318,-12456.5554,-12457.27022,0.99944,0.24544,5,8,-0.95328462,-0.07332959,-1.30501385,-0.10038568,-16.300218,-1.253863,36,2.8548014,9,2.9187074,0.25,23,2.8156652,0.6389,4,2.9360433,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_318,Cs,0.0856,0.0293
deca_Ag_08_Au_05_config_319,-12456.4146,-12458.17196,0.99507,0.18004,5,8,-0.81248462,-0.06249882,-2.20675385,-0.1697503,-17.201964,-1.323228,37,2.8483064,13,2.8127379,0.3514,19,2.8791616,0.5135,5,2.8235362,0.1351,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_319,NO,NA,NA
deca_Ag_08_Au_05_config_320,-12456.05216,-12458.1844,1.01249,1.4937,5,8,-0.45004462,-0.03461882,-2.21919385,-0.17070722,-17.2144,-1.324185,34,2.8084545,12,2.8303194,0.3529,18,2.7935593,0.5294,4,2.809891,0.1176,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_320,NO,NA,NA
deca_Ag_08_Au_05_config_321,-12456.2973,-12457.43359,0.99941,0.15481,5,8,-0.69518462,-0.05347574,-1.46838385,-0.1129526,-16.463593,-1.26643,36,2.8491993,11,2.9350617,0.3056,22,2.7971544,0.6111,3,2.916034,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_321,NO,NA,NA
deca_Ag_08_Au_05_config_322,-12456.5076,-12457.87,0.99534,0.18175,5,8,-0.90548462,-0.06965266,-1.90479385,-0.1465226,-16.899999,-1.3,38,2.8583937,16,2.8564363,0.4211,18,2.8575792,0.4737,4,2.8698828,0.1053,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_322,NO,NA,NA
deca_Ag_08_Au_05_config_323,-12456.6758,-12457.12858,0.99792,0.02148,5,8,-1.07368462,-0.08259112,-1.16337385,-0.0894903,-16.158578,-1.242968,37,2.8392212,14,2.8206151,0.3784,19,2.8269477,0.5135,4,2.9626393,0.1081,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_323,Cs,0.0001,0.0010
deca_Ag_08_Au_05_config_324,-12456.6564,-12457.15832,0.99608,0.18625,5,8,-1.05428462,-0.08109882,-1.19311385,-0.09177799,-16.188322,-1.245256,37,2.8387737,15,2.808964,0.4054,17,2.8488898,0.4595,5,2.8938096,0.1351,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_324,NO,NA,NA
deca_Ag_08_Au_05_config_325,-12456.9158,-12457.56052,0.99527,0.18137,5,8,-1.31368462,-0.10105266,-1.59531385,-0.12271645,-16.590523,-1.276194,37,2.8537304,14,2.8331757,0.3784,19,2.8428931,0.5135,4,2.9771516,0.1081,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_325,NO,NA,NA
deca_Ag_08_Au_05_config_326,-12456.8666,-12458.28063,0.99708,0.19575,5,8,-1.26448462,-0.09726805,-2.31542385,-0.17810953,-17.310634,-1.331587,38,2.8516548,18,2.8694396,0.4737,17,2.8225443,0.4474,3,2.9098959,0.0789,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_326,NO,NA,NA
deca_Ag_08_Au_05_config_327,-12456.8016,-12457.97349,0.9975,0.20049,5,8,-1.19948462,-0.09226805,-2.00828385,-0.15448337,-17.003493,-1.307961,41,2.8784072,16,2.8320301,0.3902,22,2.8800898,0.5366,3,3.1134117,0.0732,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_327,Cs,0.0245,0.0156
deca_Ag_08_Au_05_config_328,-12456.955,-12457.4663,0.99689,0.19398,5,8,-1.35288462,-0.10406805,-1.50109385,-0.11546876,-16.496296,-1.268946,37,2.840996,13,2.7880325,0.3514,21,2.8521829,0.5676,3,2.9921978,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_328,Cs,0.3809,0.0617
deca_Ag_08_Au_05_config_329,-12456.9902,-12457.97749,0.99751,0.2006,5,8,-1.38808462,-0.10677574,-2.01228385,-0.15479107,-17.007488,-1.308268,41,2.8806918,16,2.8398769,0.3902,22,2.8777993,0.5366,3,3.1195946,0.0732,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_329,Cs,0.5920,0.0769
deca_Ag_08_Au_05_config_330,-12456.17071,-12458.172,1.01051,1.47435,5,8,-0.56859462,-0.04373805,-2.20679385,-0.16975337,-17.202001,-1.323231,36,2.8330581,18,2.8541927,0.5,12,2.8034029,0.3333,6,2.8289623,0.1667,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_330,NO,NA,NA
deca_Ag_08_Au_05_config_331,-12456.5002,-12457.63792,0.99891,0.22532,5,8,-0.89808462,-0.06908343,-1.67271385,-0.1286703,-16.667924,-1.282148,39,2.8645604,18,2.8492262,0.4615,18,2.8590608,0.4615,3,2.9895661,0.0769,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_331,NO,NA,NA
deca_Ag_08_Au_05_config_332,-12456.4009,-12456.881,0.99719,0.19689,5,8,-0.79878462,-0.06144497,-0.91579385,-0.07044568,-15.911004,-1.223923,37,2.8502192,17,2.8362198,0.4595,14,2.8479941,0.3784,6,2.8950768,0.1622,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_332,Cs,0.0777,0.0279
deca_Ag_08_Au_05_config_333,-12456.6455,-12458.28143,0.99526,0.18122,5,8,-1.04338462,-0.08026036,-2.31622385,-0.17817107,-17.31143,-1.331648,36,2.8314135,16,2.8394308,0.4444,15,2.8265655,0.4167,5,2.8203034,0.1389,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_333,NO,NA,NA
deca_Ag_08_Au_05_config_334,-12456.58884,-12458.14251,0.99945,0.0398,5,8,-0.98672462,-0.07590189,-2.17730385,-0.16748491,-17.172509,-1.320962,37,2.8407502,17,2.8572533,0.4595,18,2.8148997,0.4865,2,2.9331336,0.0541,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_334,NO,NA,NA
deca_Ag_08_Au_05_config_335,-12456.8405,-12458.21705,0.99856,0.217,5,8,-1.23838462,-0.09526036,-2.25184385,-0.17321876,-17.247048,-1.326696,37,2.8510904,17,2.8656378,0.4595,18,2.8366766,0.4865,2,2.8571677,0.0541,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_335,NO,NA,NA
deca_Ag_08_Au_05_config_336,-12456.5964,-12458.21691,0.99373,0.17284,5,8,-0.99428462,-0.07648343,-2.25170385,-0.17320799,-17.246913,-1.326686,36,2.8327928,14,2.8234065,0.3889,18,2.8493798,0.5,4,2.7910047,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_336,NO,NA,NA
deca_Ag_08_Au_05_config_337,-12456.3744,-12456.69467,2.98204,0.14004,5,8,-0.77228462,-0.05940651,-0.72946385,-0.0561126,-15.724669,-1.20959,37,2.8383086,17,2.8340688,0.4595,14,2.8246093,0.3784,6,2.882288,0.1622,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_337,Cs,0.0000,0.0000
deca_Ag_08_Au_05_config_338,-12456.7928,-12458.31551,0.99856,0.21702,5,8,-1.19068462,-0.09159112,-2.35030385,-0.1807926,-17.345508,-1.33427,33,2.8097253,14,2.839114,0.4242,19,2.7880709,0.5758,0,0,0,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_338,Cs,0.1639,0.0405
deca_Ag_08_Au_05_config_339,-12456.6497,-12458.41623,0.99317,0.17024,5,8,-1.04758462,-0.08058343,-2.45102385,-0.1885403,-17.44623,-1.342018,36,2.8359537,17,2.8631997,0.4722,15,2.7987452,0.4167,4,2.8596849,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_339,NO,NA,NA
deca_Ag_08_Au_05_config_340,-12456.657,-12458.19462,0.99254,0.16762,5,8,-1.05488462,-0.08114497,-2.22941385,-0.17149337,-17.224622,-1.324971,36,2.8365383,17,2.8652046,0.4722,14,2.8038266,0.3889,5,2.830667,0.1389,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_340,NO,NA,NA
deca_Ag_08_Au_05_config_341,-12456.9037,-12458.47889,0.99287,0.16901,5,8,-1.30158462,-0.10012189,-2.51368385,-0.1933603,-17.508889,-1.346838,36,2.8324461,15,2.8404286,0.4167,17,2.8082962,0.4722,4,2.9051507,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_341,NO,NA,NA
deca_Ag_08_Au_05_config_342,-12456.8769,-12457.40813,0.99729,0.19808,5,8,-1.27478462,-0.09806036,-1.44292385,-0.11099414,-16.438125,-1.264471,37,2.8463962,14,2.8300345,0.3784,20,2.846415,0.5405,3,2.9226248,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_342,Cs,0.5585,0.0747
deca_Ag_08_Au_05_config_343,-12456.7923,-12457.30418,0.9985,0.21553,5,8,-1.19018462,-0.09155266,-1.33897385,-0.10299799,-16.334181,-1.256475,38,2.8574095,16,2.850816,0.4211,18,2.8636701,0.4737,4,2.8556085,0.1053,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_343,NO,NA,NA
deca_Ag_08_Au_05_config_344,-12456.5744,-12457.10767,0.99419,0.17515,5,8,-0.97228462,-0.07479112,-1.14246385,-0.08788183,-16.137665,-1.241359,36,2.8374183,14,2.8314068,0.3889,18,2.8100855,0.5,4,2.9814539,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_344,NO,NA,NA
deca_Ag_08_Au_05_config_345,-12456.81742,-12457.96808,0.98423,1.44959,5,8,-1.21530462,-0.09348497,-2.00287385,-0.15406722,-16.998082,-1.307545,41,2.8801062,16,2.8375783,0.3902,22,2.8792188,0.5366,3,3.1134241,0.0732,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_345,Cs,0.6157,0.0785
deca_Ag_08_Au_05_config_346,-12456.6618,-12458.11312,0.99713,0.1951,5,8,-1.05968462,-0.0815142,-2.14791385,-0.16522414,-17.143117,-1.318701,36,2.8441763,16,2.8720345,0.4444,17,2.8096566,0.4722,3,2.8912134,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_346,NO,NA,NA
deca_Ag_08_Au_05_config_347,-12457.0806,-12457.63899,0.99854,0.21677,5,8,-1.47848462,-0.11372959,-1.67378385,-0.1287526,-16.668989,-1.28223,37,2.8569098,13,2.8038836,0.3514,22,2.8882372,0.5946,2,2.8569701,0.0541,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_347,NO,NA,NA
deca_Ag_08_Au_05_config_348,-12454.8133,-12458.01558,0.99994,0.1808,5,8,0.78881538,0.06067811,-2.05037385,-0.15772107,-17.04558,-1.311198,35,2.8324447,15,2.8434689,0.4286,19,2.8210006,0.5429,1,2.8845353,0.0286,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_348,NO,NA,NA
deca_Ag_08_Au_05_config_349,-12456.54615,-12458.38194,1.00018,0.15229,5,8,-0.94403462,-0.07261805,-2.41673385,-0.1859026,-17.411944,-1.33938,36,2.8365338,14,2.8459003,0.3889,18,2.831094,0.5,4,2.828234,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_349,NO,NA,NA
deca_Ag_08_Au_05_config_350,-12456.4583,-12458.49863,0.99832,0.21251,5,8,-0.85618462,-0.06586036,-2.53342385,-0.19487876,-17.528628,-1.348356,33,2.8087075,13,2.8559568,0.3939,19,2.7805912,0.5758,1,2.7286682,0.0303,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_350,NO,NA,NA
deca_Ag_08_Au_05_config_351,-12456.5193,-12456.88858,0.99996,0.09989,5,8,-0.91718462,-0.07055266,-0.92337385,-0.07102876,-15.918584,-1.224506,37,2.8367224,15,2.8252461,0.4054,18,2.8320801,0.4865,4,2.90065,0.1081,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_351,NO,NA,NA
deca_Ag_08_Au_05_config_352,-12456.7073,-12458.28631,0.99691,0.19413,5,8,-1.10518462,-0.0850142,-2.32110385,-0.17854645,-17.316307,-1.332024,38,2.8555939,16,2.8711987,0.4211,21,2.8464615,0.5526,1,2.797699,0.0263,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_352,Cs,0.0357,0.0189
deca_Ag_08_Au_05_config_353,-12456.74747,-12458.42817,0.97408,0.05102,5,8,-1.14535462,-0.0881042,-2.46296385,-0.18945876,-17.458172,-1.342936,36,2.8393843,15,2.8833072,0.4167,18,2.7811234,0.5,3,2.969332,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_353,NO,NA,NA
deca_Ag_08_Au_05_config_354,-12456.94327,-12458.18101,1.00003,1.43174,5,8,-1.34115462,-0.10316574,-2.21580385,-0.17044645,-17.211012,-1.323924,34,2.8165081,14,2.8393595,0.4118,19,2.7976093,0.5588,1,2.8556664,0.0294,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_354,NO,NA,NA
deca_Ag_08_Au_05_config_355,-12456.39379,-12458.38032,0.94798,1.41902,5,8,-0.79167462,-0.06089805,-2.41511385,-0.18577799,-17.410318,-1.339255,35,2.8267775,15,2.8529327,0.4286,18,2.7965207,0.5143,2,2.9029193,0.0571,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_355,NO,NA,NA
