NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,Schoenflies symbol,CSM,RMS,Schoenflies symbol T
Ag_08_Au_05_BBP_config_398.xyz,-12456.6371,-12458.1571,1,0.18664,5,8,-0.9091,-0.0699,-1.0531,-0.081,-17.187,-1.3221,34,2.8129,11,2.7971,0.3235,19,2.811,0.5588,4,2.865,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_399.xyz,-12456.7435,-12458.2316,1,0.18476,5,8,-1.0155,-0.0781,-1.1276,-0.0867,-17.262,-1.3278,35,2.8293,11,2.8398,0.3143,21,2.811,0.6,3,2.919,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_400.xyz,-12456.7872,-12458.1052,1,0.20795,5,8,-1.0592,-0.0815,-1.0012,-0.077,-17.135,-1.3181,36,2.8402,12,2.8165,0.3333,20,2.8366,0.5556,4,2.9294,0.1111,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_401.xyz,-12456.4931,-12458.0836,1,0.17824,5,8,-0.7651,-0.0589,-0.9797,-0.0754,-17.114,-1.3164,34,2.8171,10,2.807,0.2941,20,2.8121,0.5882,4,2.8669,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_402.xyz,-12456.4279,-12457.9764,1,0.17716,5,8,-0.6999,-0.0538,-0.8724,-0.0671,-17.006,-1.3082,34,2.8164,10,2.8028,0.2941,19,2.8037,0.5588,5,2.8918,0.1471,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_403.xyz,-12456.4533,-12458.0682,1,0.17634,5,8,-0.7253,-0.0558,-0.9642,-0.0742,-17.098,-1.3152,33,2.8145,11,2.8266,0.3333,18,2.7693,0.5455,4,2.9844,0.1212,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_404.xyz,-12456.5101,-12458.0479,1,0.19234,5,8,-0.7821,-0.0602,-0.9439,-0.0726,-17.078,-1.3137,34,2.8146,13,2.8057,0.3824,16,2.8179,0.4706,5,2.8273,0.1471,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_405.xyz,-12456.6135,-12458.1671,1,0.18039,5,8,-0.8855,-0.0681,-1.0631,-0.0818,-17.197,-1.3229,33,2.8081,12,2.8262,0.3636,18,2.7908,0.5455,3,2.8395,0.0909,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_406.xyz,-12456.4761,-12458.0279,1,0.17808,5,8,-0.7481,-0.0575,-0.9239,-0.0711,-17.058,-1.3121,35,2.8359,9,2.8839,0.2571,24,2.8131,0.6857,2,2.8939,0.0571,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_407.xyz,-12456.6028,-12458.0937,1,0.17426,5,8,-0.8748,-0.0673,-0.9897,-0.0761,-17.124,-1.3172,33,2.808,10,2.8209,0.303,20,2.7796,0.6061,3,2.9538,0.0909,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_408.xyz,-12456.5031,-12458.0795,1,0.1813,5,8,-0.7751,-0.0596,-0.9755,-0.075,-17.11,-1.3161,34,2.8171,11,2.8114,0.3235,19,2.7983,0.5588,4,2.9226,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_409.xyz,-12456.6435,-12458.188,1,0.19631,5,8,-0.9155,-0.0704,-1.084,-0.0834,-17.218,-1.3245,33,2.8136,13,2.8259,0.3939,18,2.8075,0.5455,2,2.7883,0.0606,BBP,C2,0.5136,0.0717,C2
Ag_08_Au_05_BBP_config_410.xyz,-12456.193,-12457.8745,1,0.18176,5,8,-0.465,-0.0358,-0.7705,-0.0593,-16.904,-1.3003,34,2.8174,10,2.8193,0.2941,20,2.8044,0.5882,4,2.8778,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_411.xyz,-12456.3075,-12457.9361,1,0.17827,5,8,-0.5795,-0.0446,-0.8321,-0.064,-16.966,-1.3051,34,2.819,10,2.7948,0.2941,19,2.8096,0.5588,5,2.9027,0.1471,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_412.xyz,-12456.2861,-12457.8994,1,0.1844,5,8,-0.5581,-0.0429,-0.7954,-0.0612,-16.929,-1.3023,34,2.8154,12,2.7972,0.3529,17,2.8168,0.5,5,2.8545,0.1471,BBP,NO,,,C2v
Ag_08_Au_05_BBP_config_413.xyz,-12456.4222,-12457.9905,1,0.1803,5,8,-0.6942,-0.0534,-0.8865,-0.0682,-17.021,-1.3093,34,2.8215,11,2.8052,0.3235,20,2.8277,0.5882,3,2.8403,0.0882,BBP,NO,,,C2v
Ag_08_Au_05_BBP_config_414.xyz,-12456.3406,-12458.0148,1,0.19391,5,8,-0.6126,-0.0471,-0.9108,-0.0701,-17.045,-1.3111,34,2.8138,10,2.7852,0.2941,20,2.817,0.5882,4,2.8699,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_415.xyz,-12456.1773,-12458.0504,1,0.18551,5,8,-0.4493,-0.0346,-0.9464,-0.0728,-17.08,-1.3139,35,2.8251,14,2.8279,0.4,16,2.8164,0.4571,5,2.845,0.1429,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_416.xyz,-12456.5005,-12458.0482,1,0.19628,5,8,-0.7725,-0.0594,-0.9442,-0.0726,-17.078,-1.3137,34,2.8136,10,2.8061,0.2941,21,2.8115,0.6176,3,2.8535,0.0882,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_417.xyz,-12456.4208,-12458.0201,1,0.17741,5,8,-0.6928,-0.0533,-0.9161,-0.0705,-17.05,-1.3115,34,2.8167,12,2.8158,0.3529,18,2.808,0.5294,4,2.8583,0.1176,BBP,NO,,,C2v
Ag_08_Au_05_BBP_config_418.xyz,-12456.5451,-12458.1547,1,0.18156,5,8,-0.8171,-0.0629,-1.0507,-0.0808,-17.185,-1.3219,34,2.8177,11,2.8133,0.3235,20,2.8085,0.5882,3,2.8957,0.0882,BBP,NO,,,C2v
Ag_08_Au_05_BBP_config_419.xyz,-12456.5133,-12458.3045,1,0.20566,5,8,-0.7853,-0.0604,-1.2005,-0.0923,-17.335,-1.3334,34,2.8202,13,2.836,0.3824,18,2.8064,0.5294,3,2.8349,0.0882,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_420.xyz,-12456.4437,-12458.1086,1,0.19519,5,8,-0.7157,-0.0551,-1.0046,-0.0773,-17.139,-1.3184,34,2.8185,10,2.8238,0.2941,22,2.8076,0.6471,2,2.911,0.0588,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_421.xyz,-12456.4092,-12458.0512,1,0.17647,5,8,-0.6812,-0.0524,-0.9472,-0.0729,-17.081,-1.3139,34,2.8214,12,2.8461,0.3529,20,2.8028,0.5882,2,2.8593,0.0588,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_422.xyz,-12456.5384,-12458.0878,1,0.19457,5,8,-0.8104,-0.0623,-0.9838,-0.0757,-17.118,-1.3168,34,2.8218,10,2.8123,0.2941,22,2.8127,0.6471,2,2.9685,0.0588,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_423.xyz,-12456.5908,-12458.4296,1,0.17931,5,8,-0.8628,-0.0664,-1.3256,-0.102,-17.46,-1.343,35,2.8266,11,2.8203,0.3143,21,2.8195,0.6,3,2.8994,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_424.xyz,-12456.5173,-12458.0676,1,0.1826,5,8,-0.7893,-0.0607,-0.9636,-0.0741,-17.098,-1.3152,34,2.8149,11,2.7868,0.3235,18,2.8113,0.5294,5,2.8894,0.1471,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_425.xyz,-12456.632,-12458.4921,1,0.17676,5,8,-0.904,-0.0695,-1.3881,-0.1068,-17.522,-1.3479,34,2.811,12,2.813,0.3529,19,2.794,0.5588,3,2.9111,0.0882,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_426.xyz,-12456.5305,-12458.1032,1,0.18152,5,8,-0.8025,-0.0617,-0.9992,-0.0769,-17.133,-1.3179,34,2.812,11,2.7926,0.3235,19,2.8128,0.5588,4,2.8612,0.1176,BBP,NO,,,C2
Ag_08_Au_05_BBP_config_427.xyz,-12456.6565,-12458.1934,1,0.19158,5,8,-0.9285,-0.0714,-1.0894,-0.0838,-17.223,-1.3249,34,2.8087,10,2.7763,0.2941,21,2.8174,0.6176,3,2.8557,0.0882,BBP,NO,,,C2
Ag_08_Au_05_BBP_config_428.xyz,-12456.6619,-12458.4782,1,0.16939,5,8,-0.9339,-0.0718,-1.3742,-0.1057,-17.508,-1.3468,35,2.8272,12,2.8296,0.3429,21,2.8291,0.6,2,2.7919,0.0571,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_429.xyz,-12456.76,-12458.5773,1,0.15483,5,8,-1.032,-0.0794,-1.4733,-0.1133,-17.607,-1.3544,35,2.8227,13,2.8267,0.3714,20,2.8186,0.5714,2,2.838,0.0571,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_430.xyz,-12456.06,-12457.4596,1,0.17384,5,8,-0.332,-0.0255,-0.3557,-0.0274,-16.49,-1.2684,32,2.7997,10,2.8275,0.3125,18,2.7831,0.5625,4,2.8055,0.125,BBP,C2v,0,0,C2v
Ag_08_Au_05_BBP_config_431.xyz,-12456.2349,-12457.8666,1,0.19055,5,8,-0.5069,-0.039,-0.7626,-0.0587,-16.897,-1.2997,35,2.8268,12,2.8195,0.3429,19,2.8307,0.5429,4,2.8298,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_432.xyz,-12456.3314,-12457.9852,1,0.18816,5,8,-0.6034,-0.0464,-0.8812,-0.0678,-17.015,-1.3089,35,2.832,11,2.8472,0.3143,21,2.821,0.6,3,2.8532,0.0857,BBP,NO,,,C2v
Ag_08_Au_05_BBP_config_433.xyz,-12456.5225,-12457.9093,1,0.18289,5,8,-0.7945,-0.0611,-0.8053,-0.0619,-16.939,-1.303,32,2.7982,11,2.7877,0.3438,18,2.8146,0.5625,3,2.7383,0.0938,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_434.xyz,-12456.4455,-12458.0266,1,0.1629,5,8,-0.7175,-0.0552,-0.9227,-0.071,-17.057,-1.312,34,2.8189,11,2.7935,0.3235,19,2.82,0.5588,4,2.8835,0.1176,BBP,Cs,0,0.0001,C2v
Ag_08_Au_05_BBP_config_435.xyz,-12456.4095,-12457.8054,1,0.16361,5,8,-0.6815,-0.0524,-0.7014,-0.054,-16.835,-1.295,32,2.7951,10,2.8005,0.3125,20,2.7984,0.625,2,2.7349,0.0625,BBP,C2,0.0101,0.0101,C2
Ag_08_Au_05_BBP_config_436.xyz,-12456.931,-12458.1711,1,0.18854,5,8,-1.203,-0.0925,-1.0671,-0.0821,-17.201,-1.3232,36,2.83,15,2.8555,0.4167,17,2.804,0.4722,4,2.8449,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_437.xyz,-12456.6823,-12458.118,1,0.18627,5,8,-0.9543,-0.0734,-1.014,-0.078,-17.148,-1.3191,35,2.8209,13,2.821,0.3714,17,2.8057,0.4857,5,2.8724,0.1429,BBP,NO,,,Cs
Ag_08_Au_05_BBP_config_438.xyz,-12456.8352,-12458.1089,1,0.18866,5,8,-1.1072,-0.0852,-1.005,-0.0773,-17.139,-1.3184,36,2.8327,14,2.8627,0.3889,18,2.8026,0.5,4,2.8628,0.1111,BBP,NO,,,Cs
Ag_08_Au_05_BBP_config_439.xyz,-12456.6896,-12457.9303,1,0.1919,5,8,-0.9616,-0.074,-0.8263,-0.0636,-16.96,-1.3046,36,2.8357,17,2.8686,0.4722,14,2.7973,0.3889,5,2.8316,0.1389,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_440.xyz,-12456.9587,-12458.2149,1,0.18711,5,8,-1.2307,-0.0947,-1.1109,-0.0855,-17.245,-1.3265,35,2.8248,15,2.8694,0.4286,18,2.7915,0.5143,2,2.791,0.0571,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_441.xyz,-12456.7828,-12458.0783,1,0.17547,5,8,-1.0548,-0.0811,-0.9743,-0.0749,-17.108,-1.316,36,2.8309,14,2.8495,0.3889,18,2.8166,0.5,4,2.8298,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_442.xyz,-12456.9479,-12458.2358,1,0.18716,5,8,-1.2199,-0.0938,-1.1318,-0.0871,-17.266,-1.3281,36,2.8301,13,2.8454,0.3611,20,2.8195,0.5556,3,2.8341,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_443.xyz,-12456.9533,-12458.2133,1,0.18509,5,8,-1.2253,-0.0943,-1.1093,-0.0853,-17.243,-1.3264,36,2.8301,15,2.8588,0.4167,18,2.8056,0.5,3,2.8337,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_444.xyz,-12456.8259,-12458.2513,1,0.18042,5,8,-1.0979,-0.0845,-1.1473,-0.0883,-17.281,-1.3293,35,2.8205,12,2.8155,0.3429,19,2.8117,0.5429,4,2.877,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_445.xyz,-12456.8162,-12458.2615,1,0.18969,5,8,-1.0882,-0.0837,-1.1575,-0.089,-17.291,-1.3301,35,2.8247,13,2.8452,0.3714,19,2.8128,0.5429,3,2.8114,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_446.xyz,-12456.8869,-12458.3072,1,0.1887,5,8,-1.1589,-0.0891,-1.2032,-0.0926,-17.337,-1.3336,35,2.8251,14,2.8447,0.4,18,2.8094,0.5143,3,2.8273,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_447.xyz,-12456.5484,-12457.8806,1,0.18457,5,8,-0.8204,-0.0631,-0.7766,-0.0597,-16.911,-1.3008,36,2.8315,14,2.845,0.3889,17,2.8186,0.4722,5,2.8373,0.1389,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_448.xyz,-12456.532,-12458.0617,1,0.18114,5,8,-0.804,-0.0618,-0.9578,-0.0737,-17.092,-1.3147,35,2.8308,13,2.8415,0.3714,17,2.7987,0.4857,5,2.9122,0.1429,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_449.xyz,-12456.6893,-12458.1811,1,0.18248,5,8,-0.9613,-0.0739,-1.0772,-0.0829,-17.211,-1.3239,35,2.8283,14,2.8671,0.4,17,2.7894,0.4857,4,2.8576,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_450.xyz,-12456.5412,-12458.0725,1,0.18582,5,8,-0.8132,-0.0626,-0.9685,-0.0745,-17.102,-1.3156,34,2.815,14,2.8382,0.4118,16,2.7906,0.4706,4,2.8311,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_451.xyz,-12456.7756,-12458.2585,1,0.18741,5,8,-1.0476,-0.0806,-1.1545,-0.0888,-17.289,-1.3299,35,2.8245,12,2.8429,0.3429,20,2.7958,0.5714,3,2.9415,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_452.xyz,-12456.6785,-12458.1758,1,0.18754,5,8,-0.9505,-0.0731,-1.0718,-0.0824,-17.206,-1.3235,35,2.8284,13,2.8688,0.3714,19,2.8006,0.5429,3,2.8294,0.0857,BBP,NO,,,Cs
Ag_08_Au_05_BBP_config_453.xyz,-12456.7046,-12458.1444,1,0.18235,5,8,-0.9766,-0.0751,-1.0404,-0.08,-17.174,-1.3211,35,2.8217,12,2.8278,0.3429,19,2.8078,0.5429,4,2.8701,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_454.xyz,-12456.7415,-12458.4927,1,0.20247,5,8,-1.0135,-0.078,-1.3887,-0.1068,-17.523,-1.3479,36,2.8363,13,2.8696,0.3611,21,2.8039,0.5833,2,2.9598,0.0556,BBP,NO,,,C2
Ag_08_Au_05_BBP_config_455.xyz,-12456.7388,-12458.1599,1,0.1932,5,8,-1.0108,-0.0778,-1.0559,-0.0812,-17.19,-1.3223,35,2.8231,12,2.8481,0.3429,20,2.8063,0.5714,3,2.8345,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_456.xyz,-12456.7738,-12458.0942,1,0.18553,5,8,-1.0458,-0.0804,-0.9902,-0.0762,-17.124,-1.3172,36,2.832,13,2.8438,0.3611,19,2.8217,0.5278,4,2.843,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_457.xyz,-12456.6573,-12458.1359,1,0.17897,5,8,-0.9292,-0.0715,-1.0319,-0.0794,-17.166,-1.3205,34,2.8184,13,2.8365,0.3824,17,2.7844,0.5,4,2.9041,0.1176,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_458.xyz,-12456.8944,-12458.1837,1,0.19111,5,8,-1.1664,-0.0897,-1.0797,-0.0831,-17.214,-1.3241,36,2.8342,13,2.8746,0.3611,21,2.8073,0.5833,2,2.8535,0.0556,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_459.xyz,-12456.8714,-12458.1756,1,0.18759,5,8,-1.1434,-0.088,-1.0716,-0.0824,-17.206,-1.3235,36,2.8366,14,2.8764,0.3889,19,2.7934,0.5278,3,2.9239,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_460.xyz,-12456.8698,-12458.2906,1,0.18273,5,8,-1.1418,-0.0878,-1.1866,-0.0913,-17.321,-1.3324,35,2.8208,12,2.8227,0.3429,20,2.8103,0.5714,3,2.8831,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_461.xyz,-12456.9229,-12458.2232,1,0.20608,5,8,-1.1949,-0.0919,-1.1192,-0.0861,-17.253,-1.3272,34,2.8184,14,2.8667,0.4118,19,2.7804,0.5588,1,2.8648,0.0294,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_462.xyz,-12456.4164,-12457.9207,1,0.18367,5,8,-0.6884,-0.053,-0.8167,-0.0628,-16.951,-1.3039,35,2.8239,13,2.836,0.3714,17,2.8128,0.4857,5,2.8301,0.1429,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_463.xyz,-12456.5903,-12458.0482,1,0.18503,5,8,-0.8623,-0.0663,-0.9442,-0.0726,-17.078,-1.3137,35,2.8243,13,2.8395,0.3714,18,2.8101,0.5143,4,2.8392,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_464.xyz,-12456.4258,-12457.734,1,0.18396,5,8,-0.6978,-0.0537,-0.63,-0.0485,-16.764,-1.2895,36,2.8322,15,2.8569,0.4167,16,2.8109,0.4444,5,2.8265,0.1389,BBP,Cs,0,0.0002,C2v
Ag_08_Au_05_BBP_config_465.xyz,-12456.6672,-12457.9864,1,0.18603,5,8,-0.9392,-0.0722,-0.8824,-0.0679,-17.016,-1.309,36,2.8306,13,2.8726,0.3611,20,2.7932,0.5556,3,2.8977,0.0833,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_466.xyz,-12456.5411,-12457.8602,1,0.17708,5,8,-0.8131,-0.0625,-0.7562,-0.0582,-16.89,-1.2992,36,2.832,13,2.8731,0.3611,20,2.8095,0.5556,3,2.8034,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_467.xyz,-12456.7188,-12458.2333,1,0.18945,5,8,-0.9908,-0.0762,-1.1293,-0.0869,-17.263,-1.3279,34,2.8157,12,2.8372,0.3529,20,2.7999,0.5882,2,2.8436,0.0588,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_468.xyz,-12456.9706,-12458.1997,1,0.19488,5,8,-1.2426,-0.0956,-1.0957,-0.0843,-17.23,-1.3254,36,2.8297,15,2.8539,0.4167,17,2.8027,0.4722,4,2.8534,0.1111,BBP,Cs,0,0.0005,Cs
Ag_08_Au_05_BBP_config_469.xyz,-12456.7031,-12458.095,1,0.18341,5,8,-0.9751,-0.075,-0.991,-0.0762,-17.125,-1.3173,35,2.829,15,2.8563,0.4286,15,2.8009,0.4286,5,2.8313,0.1429,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_470.xyz,-12456.7743,-12458.1869,1,0.18744,5,8,-1.0463,-0.0805,-1.0829,-0.0833,-17.217,-1.3244,35,2.8249,13,2.8299,0.3714,17,2.8031,0.4857,5,2.8861,0.1429,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_471.xyz,-12456.8728,-12458.1564,1,0.18667,5,8,-1.1448,-0.0881,-1.0524,-0.081,-17.186,-1.322,36,2.8322,14,2.8482,0.3889,18,2.8174,0.5,4,2.8429,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_472.xyz,-12456.9549,-12458.3405,1,0.18951,5,8,-1.2269,-0.0944,-1.2365,-0.0951,-17.37,-1.3362,35,2.8246,13,2.8586,0.3714,19,2.8012,0.5429,3,2.8254,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_473.xyz,-12456.8076,-12458.0674,1,0.18884,5,8,-1.0796,-0.083,-0.9634,-0.0741,-17.097,-1.3152,36,2.8313,17,2.8493,0.4722,14,2.8133,0.3889,5,2.8203,0.1389,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_474.xyz,-12456.9448,-12458.2029,1,0.18149,5,8,-1.2168,-0.0936,-1.0989,-0.0845,-17.233,-1.3256,36,2.8349,16,2.8622,0.4444,16,2.8045,0.4444,4,2.8478,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_475.xyz,-12456.8803,-12458.1911,1,0.18815,5,8,-1.1523,-0.0886,-1.0871,-0.0836,-17.221,-1.3247,36,2.8342,14,2.85,0.3889,18,2.813,0.5,4,2.8739,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_476.xyz,-12456.9595,-12458.3626,1,0.19467,5,8,-1.2315,-0.0947,-1.2586,-0.0968,-17.393,-1.3379,35,2.8219,13,2.8545,0.3714,19,2.7946,0.5429,3,2.8537,0.0857,BBP,NO,,,Cs
Ag_08_Au_05_BBP_config_477.xyz,-12456.8946,-12458.1894,1,0.17747,5,8,-1.1666,-0.0897,-1.0854,-0.0835,-17.219,-1.3246,36,2.8368,13,2.8772,0.3611,20,2.8068,0.5556,3,2.8625,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_478.xyz,-12456.9624,-12458.2507,1,0.19316,5,8,-1.2344,-0.095,-1.1467,-0.0882,-17.281,-1.3293,36,2.8359,13,2.8675,0.3611,20,2.806,0.5556,3,2.8982,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_479.xyz,-12456.9086,-12458.1945,1,0.20116,5,8,-1.1806,-0.0908,-1.0905,-0.0839,-17.225,-1.325,36,2.8339,16,2.8615,0.4444,16,2.8034,0.4444,4,2.8457,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_480.xyz,-12457.0594,-12458.3404,1,0.18471,5,8,-1.3314,-0.1024,-1.2364,-0.0951,-17.37,-1.3362,36,2.8347,15,2.8699,0.4167,18,2.787,0.5,3,2.9445,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_481.xyz,-12456.5948,-12458.0767,1,0.18755,5,8,-0.8668,-0.0667,-0.9727,-0.0748,-17.107,-1.3159,35,2.8217,14,2.8188,0.4,15,2.8062,0.4286,6,2.8674,0.1714,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_482.xyz,-12456.4587,-12457.7912,1,0.18555,5,8,-0.7307,-0.0562,-0.6872,-0.0529,-16.821,-1.2939,36,2.835,15,2.8472,0.4167,15,2.8234,0.4167,6,2.8331,0.1667,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_483.xyz,-12456.707,-12458.1561,1,0.19802,5,8,-0.979,-0.0753,-1.0521,-0.0809,-17.186,-1.322,35,2.8298,14,2.8737,0.4,17,2.784,0.4857,4,2.8709,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_484.xyz,-12456.4282,-12457.9293,1,0.20148,5,8,-0.7002,-0.0539,-0.8253,-0.0635,-16.959,-1.3046,35,2.8236,16,2.8194,0.4571,12,2.8109,0.3429,7,2.8549,0.2,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_485.xyz,-12456.8252,-12458.1453,1,0.18491,5,8,-1.0972,-0.0844,-1.0413,-0.0801,-17.175,-1.3212,36,2.8392,15,2.8747,0.4167,17,2.7914,0.4722,4,2.9097,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_486.xyz,-12456.7009,-12458.1829,1,0.19048,5,8,-0.9729,-0.0748,-1.0789,-0.083,-17.213,-1.3241,35,2.8287,14,2.8734,0.4,17,2.78,0.4857,4,2.8796,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_487.xyz,-12456.8013,-12458.2413,1,0.19904,5,8,-1.0733,-0.0826,-1.1373,-0.0875,-17.271,-1.3286,35,2.8221,12,2.8273,0.3429,19,2.8118,0.5429,4,2.8556,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_488.xyz,-12456.722,-12458.0384,1,0.20047,5,8,-0.994,-0.0765,-0.9344,-0.0719,-17.068,-1.313,36,2.8352,16,2.851,0.4444,15,2.8125,0.4167,5,2.8525,0.1389,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_489.xyz,-12456.8645,-12458.1506,1,0.19319,5,8,-1.1365,-0.0874,-1.0466,-0.0805,-17.181,-1.3216,36,2.8358,15,2.8609,0.4167,17,2.8054,0.4722,4,2.871,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_490.xyz,-12456.7875,-12458.0936,1,0.18619,5,8,-1.0595,-0.0815,-0.9896,-0.0761,-17.124,-1.3172,36,2.833,13,2.8502,0.3611,19,2.8197,0.5278,4,2.8404,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_491.xyz,-12456.5323,-12457.8434,1,0.18868,5,8,-0.8043,-0.0619,-0.7395,-0.0569,-16.873,-1.298,36,2.8348,17,2.8582,0.4722,13,2.8058,0.3611,6,2.8315,0.1667,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_492.xyz,-12456.8952,-12458.3354,1,0.18888,5,8,-1.1672,-0.0898,-1.2314,-0.0947,-17.365,-1.3358,35,2.8234,12,2.8303,0.3429,20,2.8041,0.5714,3,2.9247,0.0857,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_493.xyz,-12456.8033,-12458.0898,1,0.18639,5,8,-1.0753,-0.0827,-0.9858,-0.0758,-17.12,-1.3169,36,2.8315,15,2.8629,0.4167,17,2.8001,0.4722,4,2.8474,0.1111,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_494.xyz,-12456.9796,-12458.2541,1,0.19069,5,8,-1.2516,-0.0963,-1.1501,-0.0885,-17.284,-1.3295,36,2.8372,14,2.8754,0.3889,19,2.8003,0.5278,3,2.8929,0.0833,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_495.xyz,-12456.8544,-12458.1384,1,0.20751,5,8,-1.1264,-0.0866,-1.0344,-0.0796,-17.168,-1.3206,35,2.8238,16,2.8465,0.4571,15,2.7902,0.4286,4,2.8587,0.1143,BBP,NO,,,NO
Ag_08_Au_05_BBP_config_496.xyz,-12456.4144,-12457.7742,1,0.17102,5,8,-0.6864,-0.0528,-0.6702,-0.0516,-16.804,-1.2926,36,2.8304,16,2.8303,0.4444,13,2.834,0.3611,7,2.8241,0.1944,BBP,Cs,0,0,C2v
Ag_08_Au_05_BBP_config_497.xyz,-12456.6507,-12457.9825,1,0.17612,5,8,-0.9227,-0.071,-0.8785,-0.0676,-17.013,-1.3087,36,2.8334,14,2.8429,0.3889,17,2.829,0.4722,5,2.822,0.1389,BBP,NO,,,NO
